uf;municipio_cod;municipio_nome;escola_cod;escola_nome;ideb
AM;1304260;Uarini;13014242;ESCOLA ESTADUAL EDSON MELO;2,7
AM;1300086;Anamã;13014781;ESCOLA ESTADUAL DUQUE DE CAXIAS;3,2
AM;1300086;Anamã;13014803;ESCOLA ESTADUAL TANCREDO NEVES;3
AM;1300102;Anori;13014846;ESCOLA ESTADUAL PRESIDENTE COSTA E SILVA;3,8
AM;1300631;Beruri;13015370;ESCOLA ESTADUAL EUCLIDES CORREA VIEIRA;-
AM;1300839;Caapiranga;13016318;ESCOLA ESTADUAL CARMINA DE CASTRO;3,3
AM;1301209;Coari;13016776;ESCOLA ESTADUAL JOAO VIEIRA;2,8
AM;1301209;Coari;13016792;ESCOLA ESTADUAL N S PERPETUO SOCORRO;-
AM;1301209;Coari;13018221;ESCOLA ESTADUAL MARIA ALMEIDA DO NASCIMENTO;-
AM;1301209;Coari;13018302;INSTITUTO BEREANO DE COARI;-
AM;1301308;Codajás;13018396;ESCOLA ESTADUAL NOSSA SENHORA DAS GRACAS;-
AM;1300300;Autazes;13019007;ESCOLA ESTADUAL RAYMUNDO SA;-
AM;1301100;Careiro;13020269;ESCOLA ESTADUAL THOME FERREIRA SANTIAGO;-
AM;1301100;Careiro;13020803;ESCOLA ESTADUAL PEDRO DOS SANTOS;-
AM;1301100;Careiro;13020811;ESCOLA ESTADUAL SENADOR FABIO LUCENA;3,7
AM;1301159;Careiro da Várzea;13021010;ESCOLA ESTADUAL ANTONIO FERREIRA GUEDES;2,8
AM;1301159;Careiro da Várzea;13021028;ESCOLA ESTADUAL CEL FIUZA;3,1
AM;1301159;Careiro da Várzea;13021036;ESCOLA ESTADUAL TIBURCIO ALVES MOGEIRO;3,4
AM;1301159;Careiro da Várzea;13021052;ESCOLA ESTADUAL VITAL DE ANDRADE BRANDAO;4,1
AM;1301159;Careiro da Várzea;13021354;ESCOLA ESTADUAL ALBERTO SANTOS MIGUEIS;-
AM;1301159;Careiro da Várzea;13021362;ESCOLA ESTADUAL TANCREDO DE ALMEIDA NEVES;3,6
AM;1301852;Iranduba;13021630;ESCOLA ESTADUAL ISAIAS VASCONCELOS;2,9
AM;1301852;Iranduba;13021648;ESCOLA ESTADUAL SENADOR JOAO BOSCO RAMOS DE LIMA;-
AM;1302504;Manacapuru;13022695;ESCOLA ESTADUAL JOSE SEFFAIR;-
AM;1302504;Manacapuru;13022725;ESCOLA ESTADUAL NOSSA SENHORA DE NAZARE;3,6
AM;1302504;Manacapuru;13024205;ESCOLA ESTADUAL EURICO GASPAR DUTRA;2,9
AM;1302504;Manacapuru;13024213;ESCOLA ESTADUAL JANUARIO SANTANA;2,8
AM;1302504;Manacapuru;13024230;ESCOLA ESTADUAL JOSE MOTA;3,5
AM;1302504;Manacapuru;13024264;ESCOLA ESTADUAL MARIO SILVA DALMEIDA;3
AM;1302553;Manaquiri;13024990;ESCOLA ESTADUAL ANSELMO JACOB;-
AM;1302603;Manaus;13025082;ASSOCIACAO DE CIENCIAS EDUCACAO E TECNOLOGIA DA AMAZONIA;5,6
AM;1302603;Manaus;13025210;INSTITUTO HILDA FERREIRA;-
AM;1302603;Manaus;13025228;REDE SESI DE EDUCACAO - AMAZONAS - UNIDADE DE EDUCACAO DRA EMINA BARBOSA MUSTAFA;5,3
AM;1302603;Manaus;13025694;CENTRO EDUCACIONAL RAIMUNDO BELO FERREIRA;-
AM;1302603;Manaus;13025724;CENTRO EDUCACIONAL SANTA TERESINHA;-
AM;1302603;Manaus;13025767;CENTRO EDUCACIONAL ARTHUR VIRGILIO FILHO;-
AM;1302603;Manaus;13026089;CENTRO EDUCACIONAL CASIMIRO DE ABREU;4,5
AM;1302603;Manaus;13026160;CENTRO EDUCACIONAL FUCAPI LYNALDO CAVALCANTE DE ALBUQUERQUE CEEF;5,6
AM;1302603;Manaus;13026194;CENTRO EDUCACIONAL LA SALLE;6
AM;1302603;Manaus;13026321;CENTRO EDUCACIONAL RECANTO DA CRIANCA INTERATIVO;-
AM;1302603;Manaus;13026356;CENTRO EDUC SILVIA GUERRA;4,6
AM;1302603;Manaus;13026402;ESCOLAS IDAAM - UNIDADE DJALMA BATISTA;7,6
AM;1302603;Manaus;13026429;ESCOLA CONCORDIA DE ENSINO FUNDAMENTAL E MEDIO DA ULBRA;5,3
AM;1302603;Manaus;13026470;COLEGIO AMAZONENSE DOM PEDRO II;4,2
AM;1302603;Manaus;13026488;COLEGIO MILITAR DE MANAUS;-
AM;1302603;Manaus;13026496;ASSOCIACAO EDUCACIONAL MARIA AUXILIADORA;4,8
AM;1302603;Manaus;13026500;COLEGIO SANTA DOROTEIA;5,7
AM;1302603;Manaus;13026550;COLEGIO BRASILEIRO PEDRO SILVESTRE;-
AM;1302603;Manaus;13026577;COLEGIO MILITAR DA POLICIA MILITAR DO AMAZONAS;-
AM;1302603;Manaus;13026585;COL DOM BOSCO;5,5
AM;1302603;Manaus;13026631;COLEGIO PALAS ATENA;-
AM;1302603;Manaus;13026844;IFAM - CAMPUS MANAUS ZONA LESTE;-
AM;1302603;Manaus;13026950;ESCOLA DE EDUCACAO BASICA E PROFISSIONAL FUNDACAO BRADESCO;5,8
AM;1302603;Manaus;13027042;ESCOLA ESTADUAL 1º DE MAIO;3,5
AM;1302603;Manaus;13027123;ESCOLA ESTADUAL DESEMBARGADOR ANDRE VIDAL DE ARAUJO;-
AM;1302603;Manaus;13027131;ESCOLA ESTADUAL ANGELO RAMAZZOTTI;-
AM;1302603;Manaus;13027158;ESCOLA ESTADUAL ANTONIO DA ENCARNACAO FILHO;-
AM;1302603;Manaus;13027255;ESCOLA ESTADUAL D MILTON CORREA PEREIRA;-
AM;1302603;Manaus;13027280;ESCOLA ESTADUAL DR JOSE MILTON BANDEIRA;-
AM;1302603;Manaus;13027310;ESCOLA ESTADUAL ENGº ARTHUR AMORIM;-
AM;1302603;Manaus;13027328;ESCOLA ESTADUAL ESTELITA TAPAJOS;-
AM;1302603;Manaus;13027344;ESCOLA ESTADUAL FARIAS BRITTO;-
AM;1302603;Manaus;13027549;ESCOLA ESTADUAL LUIZINHA NASCIMENTO;3,3
AM;1302603;Manaus;13027573;ESCOLA ESTADUAL MARCIO NERY;-
AM;1302603;Manaus;13027590;ESCOLA ESTADUAL MARECHAL HERMES;-
AM;1302603;Manaus;13027620;ESCOLA ESTADUAL MARIA MADALENA SANTANA DE LIMA;3,2
AM;1302603;Manaus;13027638;ESCOLA ESTADUAL MARIA RODRIGUES TAPAJOS;-
AM;1302603;Manaus;13027727;ESCOLA ESTADUAL PROFª ONDINA DE PAULA RIBEIRO;-
AM;1302603;Manaus;13027786;ESCOLA ESTADUAL PRESIDENTE CASTELO BRANCO;-
AM;1302603;Manaus;13027930;ESCOLA ESTADUAL RUY ARAUJO;3,7
AM;1302603;Manaus;13027956;ESCOLA ESTADUAL SANT ANA;-
AM;1302603;Manaus;13027972;ESCOLA ESTADUAL SENADOR PETRONIO PORTELLA;4,8
AM;1302603;Manaus;13028006;ESCOLA ESTADUAL SOLON DE LUCENA;-
AM;1302603;Manaus;13028057;ESCOLA ESTADUAL TIRADENTES;-
AM;1302603;Manaus;13029967;ESCOLA ESTADUAL BRIG JOAO CAMARAO TELLES RIBEIRO;4,2
AM;1302603;Manaus;13029991;ESCOLA ESTADUAL MILBURGES ARAUJO;-
AM;1302603;Manaus;13030019;CENTRO EDUCACIONAL BERENICE MARTINS;-
AM;1302603;Manaus;13030027;ESCOLA ESTADUAL VASCO VASQUES;-
AM;1302603;Manaus;13030094;ESCOLA VOCACIONAL MASROUR;-
AM;1302603;Manaus;13030159;ESCOLA ESTADUAL AGNELLO BITTENCOURT;-
AM;1302603;Manaus;13030183;ESCOLA ESTADUAL ALMIRANTE ERNESTO MELLO BAPTISTA;3,2
AM;1302603;Manaus;13030221;ESCOLA ESTADUAL BENJAMIN MAGALHAES BRANDAO;3
AM;1302603;Manaus;13030272;ESCOLA ESTADUAL DORVAL PORTO;-
AM;1302603;Manaus;13030299;ESCOLA ESTADUAL PROFª EUNICE SERRANO TELLES DE SOUZA;-
AM;1302603;Manaus;13030310;ESCOLA ESTADUAL FREI SILVIO VAGHEGGI;-
AM;1302603;Manaus;13030353;ESCOLA ESTADUAL GILBERTO MESTRINHO;-
AM;1302603;Manaus;13030400;ESCOLA ESTADUAL HOMERO DE MIRANDA LEAO;3,8
AM;1302603;Manaus;13030426;ESCOLA ESTADUAL INSPETORA DULCINEIA VARELA MOURA;-
AM;1302603;Manaus;13030450;ESCOLA ESTADUAL JOAO BOSCO PANTOJA EVANGELISTA;4,1
AM;1302603;Manaus;13030469;ESCOLA ESTADUAL PROF JOSE BERNARDINO LINDOSO;-
AM;1302603;Manaus;13030566;ESCOLA ESTADUAL MARIA AMELIA DO ESPIRITO SANTO;4,8
AM;1302603;Manaus;13030604;ESCOLA ESTADUAL GOVERNADOR MELO POVOAS;-
AM;1302603;Manaus;13030680;ESCOLA ESTADUAL NATHALIA UCHOA;-
AM;1302603;Manaus;13030809;ESCOLA ESTADUAL PROFESSORA DIANA PINHEIRO;-
AM;1302603;Manaus;13030833;ESCOLA ESTADUAL RAIMUNDO GOMES NOGUEIRA;3,2
AM;1302603;Manaus;13030884;ESCOLA ESTADUAL SAO LUIZ DE GONZAGA;2,9
AM;1302603;Manaus;13030892;ESCOLA ESTADUAL SEBASTIAO NOROES;3,3
AM;1302603;Manaus;13030906;ESCOLA ESTADUAL SENADOR ANTOVILA MOURAO VIEIRA;3,9
AM;1302603;Manaus;13030914;ESCOLA ESTADUAL SENADOR JOAO BOSCO RAMOS DE LIMA;4,4
AM;1302603;Manaus;13031007;ESCOLA ESTADUAL ANTONIO DE LUCENA BITTENCOURT;-
AM;1302603;Manaus;13031058;ESCOLA ESTADUAL DEP JOSUE CLAUDIO DE SOUZA;-
AM;1302603;Manaus;13031066;ESCOLA ESTADUAL DR ISAAC SVERNER;-
AM;1302603;Manaus;13031112;ESCOLA ESTADUAL MARIA DA LUZ CALDERARO;3,3
AM;1302603;Manaus;13031120;ESCOLA ESTADUAL NOSSA SENHORA APARECIDA;-
AM;1302603;Manaus;13031139;ESCOLA ESTADUAL PROF ANTONIO MAURITY MONTEIRO COELHO;-
AM;1302603;Manaus;13031147;ESCOLA ESTADUAL PROFESSOR ANTENOR SARMENTO;-
AM;1302603;Manaus;13031163;ESCOLA ESTADUAL MARIA TEIXEIRA GOES;-
AM;1302603;Manaus;13031198;ESCOLA ESTADUAL SENADOR MANUEL SEVERIANO NUNES;-
AM;1302603;Manaus;13031660;ESCOLAS NILTON LINS;4,3
AM;1302603;Manaus;13031767;FUNDACAO NOKIA DE ENSINO;-
AM;1302603;Manaus;13031783;INSTITUTO ADVENTISTA DE MANAUS;4,1
AM;1302603;Manaus;13031791;INSTITUTO BATISTA IDA NELSON;4,1
AM;1302603;Manaus;13031872;INSTITUTO BATISTA DO AMAZONAS;3,9
AM;1302603;Manaus;13031899;INSTITUTO DE EDUCACAO DO AMAZONAS;4,9
AM;1302603;Manaus;13032127;CENTRO DE EDUCACAO SESC JOSE ROBERTO TADROS;5,7
AM;1303536;Presidente Figueiredo;13032461;ESCOLA ESTADUAL MARIA CALDERARO;-
AM;1303569;Rio Preto da Eva;13032879;INST ADVENTISTA AGRO INDUSTRIAL;-
AM;1301902;Itacoatiara;13033611;ESCOLA ESTADUAL ANILIA NOGUEIRA DA SILVA;-
AM;1301902;Itacoatiara;13033620;ESCOLA ESTADUAL DEPUTADO VITAL DE MENDONCA;4,4
AM;1301902;Itacoatiara;13035240;ESCOLA ESTADUAL JOSE CARLOS MARTINS MESTRINHO;-
AM;1301902;Itacoatiara;13035320;ESCOLA ESTADUAL SERGIO MENDONCA DE AQUINO;2,8
AM;1302009;Itapiranga;13035770;ESCOLA ESTADUAL TEREZA DOS SANTOS;-
AM;1303106;Nova Olinda do Norte;13036211;ESCOLA ESTADUAL NOSSA SENHORA DE NAZARE;-
AM;1304005;Silves;13037013;ESCOLA ESTADUAL HUMBERTO DE ALENCAR CASTELO BRANCO;-
AM;1304005;Silves;13037269;ESCOLA ESTADUAL 5 DE SETEMBRO;-
AM;1304401;Urucurituba;13037455;ESCOLA ESTADUAL MARIA ARRUDA;3,3
AM;1304401;Urucurituba;13037757;ESCOLA ESTADUAL ESPERANCA;3,4
AM;1300508;Barreirinha;13038010;ESCOLA ESTADUAL PROFª MARIA BELEM;-
AM;1300508;Barreirinha;13038680;ESCOLA ESTADUAL JULIO CESAR DA COSTA;2,7
AM;1300508;Barreirinha;13038702;ESCOLA ESTADUAL PROF OCTAVIANO CARDOSO;3,1
AM;1300508;Barreirinha;13038834;ESCOLA ESTADUAL NILO PEREIRA;-
AM;1300508;Barreirinha;13038923;ESCOLA ESTADUAL JACY DUTRA;3,1
AM;1302900;Maués;13039733;ESCOLA ESTADUAL PROFª MARIA DA GRACA NOGUEIRA;-
AM;1303007;Nhamundá;13041541;ESCOLA ESTADUAL SAO SEBASTIAO DO COROCORO;2,8
AM;1303403;Parintins;13041924;COLEGIO BATISTA DE PARINTINS;4,2
AM;1303403;Parintins;13042076;ESCOLA ESTADUAL BRANDAO DE AMORIM;3,6
AM;1303403;Parintins;13042106;ESCOLA ESTADUAL IRMA SA;3,3
AM;1303403;Parintins;13042149;ESCOLA ESTADUAL SENADOR JOAO BOSCO;4,4
AM;1303403;Parintins;13043765;COLEGIO NOSSA SENHORA DO CARMO;4,8
AM;1303403;Parintins;13043897;ESCOLA ESTADUAL DE TEMPO INTEGRAL GLAUCIO GONCALVES;4,7
AM;1303957;São Sebastião do Uatumã;13044281;ESCOLA ESTADUAL SAO SEBASTIAO;-
AM;1300706;Boca do Acre;13045458;ESCOLA ESTADUAL ALMIRANTE BARROSO;2,7
AM;1300706;Boca do Acre;13045660;ESCOLA ESTADUAL BARAO DE BOCA DO ACRE;3,2
AM;1300706;Boca do Acre;13045717;ESCOLA ESTADUAL LUCAS PENA;3,2
AM;1300706;Boca do Acre;13045750;ESCOLA ESTADUAL CEL JOSE DE ASSUNCAO;3,5
AM;1303502;Pauini;13045938;ESCOLA ESTADUAL FREI MARIO SABINO;-
AM;1303502;Pauini;13046446;ESCOLA ESTADUAL ALBERTO DE A CORREA;2,1
AM;1300904;Canutama;13046535;ESCOLA ESTADUAL TANCREDO DE ALMEIDA NEVES;3,3
AM;1304104;Tapauá;13048163;ESCOLA ESTADUAL ANTONIO FERREIRA DE OLIVEIRA;3,9
AM;1300805;Borba;13048856;ESCOLA ESTADUAL LOTHAR SUSSMAN;3
AM;1300805;Borba;13049640;ESC MUN DR ADELINO COSTA;3,1
AM;1300805;Borba;13049720;ESCOLA ESTADUAL JOAO FERREIRA DA FONSECA;-
AM;1300805;Borba;13049747;ESCOLA ESTADUAL NOSSA SENHORA DO ROSARIO;-
AM;1301704;Humaitá;13050141;ESCOLA ESTADUAL OSWALDO CRUZ;3,8
AM;1301704;Humaitá;13051199;ESCOLA ESTADUAL ALVARO MAIA;3,5
AM;1302702;Manicoré;13051407;ESCOLA ESTADUAL PEDRO AGUIRRE;-
AM;1302702;Manicoré;13052322;ESCOLA ESTADUAL Nª Sª DAS GRACAS;4,8
AM;1303304;Novo Aripuanã;13054015;ESCOLA ESTADUAL GUILHERME BUZAGLO;3,8
AM;1302603;Manaus;13055216;ESCOLA ESTADUAL PROFESSORA ALICE SALERNO GOMES DE LIMA;4
AM;1301506;Envira;13055429;ESCOLA ESTADUAL PROFESSOR CHAGAS MATTOS;3,8
AM;1303809;São Gabriel da Cachoeira;13057600;IFAM - CAMPUS SAO GABRIEL DA CACHOEIRA;-
AM;1300144;Apuí;13059203;ESCOLA ESTADUAL AMAZONINO MENDES;-
AM;1301704;Humaitá;13059262;ESCOLA ESTADUAL GOVERNADOR PLINIO RAMOS COELHO;3,1
AM;1304302;Urucará;13059360;ESCOLA ESTADUAL BALBINA MESTRINHO;2,8
AM;1300508;Barreirinha;13059416;ESCOLA ESTADUAL ANTONIO BELCHIOR CABRAL;-
AM;1303403;Parintins;13059440;ESCOLA ESTADUAL TOMASZINHO MEIRELLES;-
AM;1304203;Tefé;13059467;ESCOLA ESTADUAL DEP ARMANDO DE SOUZA MENDES;-
AM;1304062;Tabatinga;13059530;ESCOLA ESTADUAL CONCEICAO XAVIER DE ALENCAR;3,3
AM;1300300;Autazes;13059548;EE MARIA EMILIA MARTINS MESTRINHO DE MEDEIROS RAPOSO;-
AM;1301902;Itacoatiara;13059599;ESCOLA ESTADUAL DEPUTADO JOAO VALERIO DE OLIVEIRA;3,7
AM;1301209;Coari;13059602;ESCOLA ESTADUAL PREFEITO ALEXANDRE MONTORIL;2,9
AM;1301902;Itacoatiara;13059696;ESC EST PROFESSORA MIRTES ROSA MENDES DE MENDONCA LIMA;3,5
AM;1303908;São Paulo de Olivença;13063308;ESCOLA ESTADUAL VEREADOR LAURO DE ALMEIDA CASTELO BRANCO;-
AM;1302405;Lábrea;13063383;ESCOLA ESTADUAL THOME DE MEDEIROS RAPOSO;-
AM;1302603;Manaus;13064207;INSTITUTO DE EDUCACAO PROF DENIZARD RIVAIL;5,3
AM;1302603;Manaus;13064215;COLEGIO ADVENTISTA PAUL BERNARD;-
AM;1303809;São Gabriel da Cachoeira;13072110;ESCOLA ESTADUAL IRMA INES PENHA;3,2
AM;1303304;Novo Aripuanã;13073567;ESCOLA ESTADUAL JULIETA LOPES DE ALBUQUERQUE;3
AM;1302603;Manaus;13074369;ESCOLA ESTADUAL PROFº JORGE KARAM NETO;-
AM;1302603;Manaus;13075098;ESCOLA ESTADUAL PROFESSOR JURACY BATISTA GOMES;-
AM;1302603;Manaus;13075390;ESCOLA ESTADUAL PROFESSOR WALDOCKE FRICKE DE LYRA;4,6
AM;1302603;Manaus;13077430;E E PROFESSOR FRANCISCO DAS CHAGAS DE SOUZA ALBUQUERQUE;4,2
AM;1303403;Parintins;13078054;ESCOLA ESTADUAL DOM GINO MALVESTIO;3,4
AM;1302603;Manaus;13078615;ESCOLA ESTADUAL ERNESTO PENAFORT;-
AM;1301902;Itacoatiara;13079220;COLEGIO NOSSA SENHORA DO ROSARIO;5,9
AM;1302603;Manaus;13079638;ESCOLA ESTADUAL CID CABRAL DA SILVA;-
AM;1302603;Manaus;13080539;ESCOLA ESTADUAL PADRE LUIS RUAS;-
AM;1302603;Manaus;13080547;ESCOLA ESTADUAL RODERICK DE CASTELLO BRANCO;-
AM;1302603;Manaus;13080563;ESCOLA ESTADUAL MARCANTONIO VILACA;5,1
AM;1302603;Manaus;13080571;ESCOLA ESTADUAL PROFESSOR JULIO CESAR DE MORAES PASSOS;-
AM;1302603;Manaus;13080580;ESCOLA ESTADUAL PROFESSOR CLEOMENES DO CARMO CHAVES;-
AM;1302603;Manaus;13080598;ESCOLA ESTADUAL PROFESSORA SEBASTIANA BRAGA;-
AM;1302603;Manaus;13080911;CENTRO METROPOLITANO DE ENSINO LTDA;4,6
AM;1303957;São Sebastião do Uatumã;13081810;ESCOLA ESTADUAL DEPUTADO ARMANDO MENDES;3,3
AM;1302603;Manaus;13082175;ESCOLA ESTADUAL ANTOGILDO PASCOAL VIANA;-
AM;1302603;Manaus;13082183;ESCOLA ESTADUAL ANTONIO NUNEZ JIMENEZ;-
AM;1302207;Juruá;13082701;ESCOLA ESTADUAL PROFESSOR ROMERITO DA SILVA BRITO;-
AM;1302603;Manaus;13083295;ESCOLA ESTADUAL PROFESSOR SAMUEL BENCHIMOL;-
AM;1300060;Amaturá;13083309;ESCOLA ESTADUAL AMATURA;3,3
AM;1302603;Manaus;13083694;ESCOLA ESTADUAL ERNESTO PINHO FILHO;-
AM;1302603;Manaus;13083732;ESCOLA ESTADUAL PROFESSORA JACIMAR DA SILVA GAMA;-
AM;1302603;Manaus;13084232;ESCOLA ESTADUAL PROFESSOR OCTAVIO MOURAO;-
AM;1302603;Manaus;13084402;ESCOLA ESTADUAL PROFESSOR RUY ALENCAR;4
AM;1303569;Rio Preto da Eva;13084410;ESCOLA ESTADUAL RIO PRETO DA EVA;-
AM;1302603;Manaus;13084445;ESCOLA ESTADUAL MANUEL RODRIGUES DE SOUZA;-
AM;1301001;Carauari;13084461;ESCOLA ESTADUAL CARAUARI;3,4
AM;1302603;Manaus;13084860;ALDEIA DO CONHECIMENTO PROFA RUTH PRESTES GONCALVES;-
AM;1301803;Ipixuna;13087266;ESCOLA ESTADUAL IPIXUNA;-
AM;1302603;Manaus;13087835;ESCOLA ESTADUAL PROFESSOR ROBERTO DOS SANTOS VIEIRA;-
AM;1302603;Manaus;13087843;ESCOLA ESTADUAL PROFª ADELAIDE TAVARES DE MACEDO;-
AM;1302603;Manaus;13090100;CENTRO EDUCACIONAL DRIHELLY BARBOSA;4,5
AM;1302603;Manaus;13090232;ESCOLA ESTADUAL RAIMUNDA HOLANDA DE SOUZA;-
AM;1300680;Boa Vista do Ramos;13090259;ESCOLA ESTADUAL PROFESSORA MARIA IZABEL DOS SANTOS;2,7
AM;1304237;Tonantins;13090267;ESCOLA ESTADUAL IRMA TERESINHA MARIA SCHROEDER;3,9
AM;1303205;Novo Airão;13090410;ESCOLA ESTADUAL DANILO DE MATTOS AREOSA;-
AM;1302603;Manaus;13092308;ESCOLA CELUS LTDA;5,4
AM;1302603;Manaus;13093070;INSTITUTO DE EDUCACAO EL SHADAY;4,9
AM;1302603;Manaus;13093177;ESCOLA ESTADUAL DAISAKU IKEDA;-
AM;1300607;Benjamin Constant;13093185;ESC EST INDIGENA CACIQUE MANUEL FLORENTINO MECURACU;-
AM;1303106;Nova Olinda do Norte;13094491;ESCOLA ESTADUAL PROFESSOR JOSE PAULA DE SA;-
AM;1300805;Borba;13094661;ESC MUNICIPAL DESEMBARGADOR DR FRANCISCO DAS CHAGAS AUZIER MOREIRA;3,4
AM;1302108;Japurá;13095234;ESCOLA ESTADUAL DOROTHEA DE SOUZA BRAGA;-
AM;1302603;Manaus;13095722;ESCOLA ESTADUAL PROFESSOR SEBASTIAO AUGUSTO LOUREIRO FILHO;-
AM;1302603;Manaus;13096583;ESCOLA ESTADUAL PROFESSORA CECILIA FERREIRA DA SILVA;-
AM;1302603;Manaus;13096591;EETI PROFESSORA CINTHIA REGIA GOMES DO LIVRAMENTO;4,9
AM;1301308;Codajás;13096613;ESC EST INDIGENA PROFESSOR LUIZ GONZAGA DE SOUZA FILHO;3,4
AM;1304203;Tefé;13096630;ESCOLA ESTADUAL PROFª NAZIRA LITAIFF MORIZ;3,9
AM;1303536;Presidente Figueiredo;13096648;ESCOLA ESTADUAL DE BALBINA;-
AM;1303908;São Paulo de Olivença;13096664;ESCOLA ESTADUAL INDIGENA POGUTA;2,2
AM;1303809;São Gabriel da Cachoeira;13096672;ESCOLA ESTADUAL SAGRADA FAMILIA;-
AM;1304260;Uarini;13096699;ESC EST PROFESSORA CINTHIA REGIA GOMES DO LIVRAMENTO;-
AM;1302603;Manaus;13098497;EETI GILBERTO MESTRINHO DE MEDEIROS RAPOSO;-
AM;1303908;São Paulo de Olivença;13098500;ESC EST INDIGENA GENESIO COSTODIO MANUEL;2,2
AM;1302603;Manaus;13098519;COLEGIO DOM BOSCO LESTE;-
AM;1302603;Manaus;13098527;ESCOLA ESTADUAL SAMSUNG AMAZONAS;-
AM;1300060;Amaturá;13099361;CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE AMATURA;-
AM;1301605;Fonte Boa;13099833;CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE FONTE B;-
AM;1302603;Manaus;13099884;EETI ENGENHEIRO PROFESSOR SERGIO ALFREDO PESSOA FIGUEIREDO;5,2
AM;1302900;Maués;13099892;ESCOLA ESTADUAL PREFEITO DONGA MICHILES;-
AM;1302603;Manaus;13099914;CENTRO POSITIVIANO DE ENSINO;-
AM;1301852;Iranduba;13101030;EETI MARIA IZABEL FERREIRA XAVIER DESTERRO E SILVA;4,6
AM;1302207;Juruá;13101064;ESCOLA ESTADUAL PROFESSORA ALTINA GOMES DE OLIVEIRA;-
AM;1301704;Humaitá;13101137;IFAM - CAMPUS HUMAITA;3,8
AM;1301902;Itacoatiara;13101145;IFAM - CAMPUS ITACOATIARA;4,4
AM;1301407;Eirunepé;13101153;IFAM - CAMPUS EIRUNEPE;4,1
AM;1304203;Tefé;13101170;IFAM - CAMPUS TEFE;-
AM;1303957;São Sebastião do Uatumã;13102184;CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE SAO SEB;2,7
AM;1303403;Parintins;13102206;ESCOLA ESTADUAL CABURI;3,5
AM;1300805;Borba;13102230;ESC EST INDIGENA ESTER CALDEIRA CARDOSO;2,2
AM;1301001;Carauari;13102281;EETI PEDRO ALVES DA SILVA;3
AM;1303809;São Gabriel da Cachoeira;13102290;ESC EST INDIGENA PAMURI MAHSA WI I;3
AM;1303809;São Gabriel da Cachoeira;13102303;ESCOLA ESTADUAL INDIGENA YEPAMAHSA IMIKOHORIMAHSA;-
AM;1302306;Jutaí;13102311;ESCOLA ESTADUAL INDIGENA JOAQUIM ROMAO;2,5
AM;1302603;Manaus;13102320;EETI AUREA PINHEIRO BRAGA;5,2
AM;1301704;Humaitá;13102508;ESC EST INDIGENA TUPAJAKUI;2,3
AM;1300086;Anamã;13103130;CENTRO DE EDUCACAO INDIGENA ANAMA;-
AM;1300300;Autazes;13103148;CENTRO DE EDUCACAO INDIGENA AUTAZES;-
AM;1301605;Fonte Boa;13103210;CENTRO DE EDUCACAO INDIGENA FONTE BOA;-
AM;1302108;Japurá;13103245;CENTRO DE EDUCACAO INDIGENA JAPURA;-
AM;1302801;Maraã;13103288;CENTRO DE EDUCACAO INDIGENA MARAA;1,9
AM;1303007;Nhamundá;13103296;CENTRO DE EDUCACAO INDIGENA NHAMUNDA;2,3
AM;1302603;Manaus;13103377;ESCOLA ESTADUAL TEN CORONEL CANDIDO JOSE MARIANO;5,1
AM;1302603;Manaus;13103385;ESCOLA ESTADUAL CORONEL PEDRO CAMARA;-
AM;1302603;Manaus;13103393;ESCOLA ESTADUAL SENADOR EVANDRO DAS NEVES CARREIRA;-
AM;1302603;Manaus;13103415;ESCOLA ESTADUAL PROFª ELIANA DE FREITAS MORAIS;-
AM;1302603;Manaus;13103423;ESCOLA ESTADUAL PROFA KARLA PATRICIA BARROS DE AZEVEDO;-
AM;1300060;Amaturá;13103431;ESC EST INDIGENA MANUEL JOAQUIM SALDANHA FILHO TCHAIAREECU;-
AM;1300839;Caapiranga;13103440;ESCOLA ESTADUAL JUSTINA PIRES NOGUEIRA;3,8
AM;1302504;Manacapuru;13103458;EETI PREFEITO WASHINGTON LUIS REGIS DA SILVA;3,9
AM;1303809;São Gabriel da Cachoeira;13103466;EETI PEDRO FUKUYEI YAMAGUCHI FERREIRA;4,3
AM;1304237;Tonantins;13103563;CENTRO DE EDUCACAO INDIGENA TONANTINS;-
AM;1304260;Uarini;13103580;CENTRO DE EDUCACAO INDIGENA UARINI;-
AM;1304203;Tefé;13103598;CENTRO DE EDUCACAO INDIGENA TEFE;2,9
AM;1300029;Alvarães;13103610;CENTRO DE EDUCACAO INDIGENA ALVARAES;-
AM;1302603;Manaus;13104110;ESCOLA IDAAM UNIDADE ATLANTIC;-
AM;1300805;Borba;13104381;EETI JOSE HOLANDA CAVALCANTE;3,8
AM;1301209;Coari;13104390;ESCOLA EST CETI PROFESSOR MANUEL VICENTE FERREIRA LIMA;4
AM;1302603;Manaus;13104411;EETI PROFESSORA LECITA FONSECA RAMOS;-
AM;1303536;Presidente Figueiredo;13104420;EETI NOVA DE PRESIDENTE FIGUEIREDO;-
AM;1301209;Coari;13116401;IFAM - CAMPUS COARI;-
AM;1303536;Presidente Figueiredo;13125001;ESCOLA ESTADUAL PRESIDENTE FIGUEIREDO;3,4
